customer_id,age,income,customer_tenure,previous_purchases,average_order_value,website_visits,email_open_rate,discount_usage,recency_days,treatment,purchase_outcome,revenue,true_prob_y0,true_prob_y1,true_ite
C017033,55,47088.34204202887,34,4,94.51535184444829,6,0.32934161907678366,0.7915530810257444,310,0,0,0.0,0.014812964928655185,0.19441281205218303,0.17959984712352783
C010514,51,135650.70411750974,59,5,149.72517305284728,7,0.5049706976145454,0.20976217213126522,2,0,0,0.0,0.0904705819398961,0.21314784480429022,0.12267726286439412
C000439,29,32055.644803541734,9,3,65.69374318261148,8,0.3914483221076347,0.09402228035506607,75,0,0,0.0,0.042363311181934274,0.14404961072181427,0.10168629953988
C009533,68,97871.58990743742,8,2,94.44548396649307,8,0.03564849790541653,0.001869264501158435,54,1,0,0.0,0.04662599361983371,0.0,-0.04662599361983371
C005720,49,21002.41253797696,43,7,113.03515216493616,12,0.1658957155399838,0.1223014691689874,213,0,0,0.0,0.02176324294063349,0.09616724498712889,0.0744040020464954
C004227,26,45145.89503788766,23,2,26.197679834258807,6,0.4520487593124346,0.6213808405974686,212,0,0,0.0,0.022878791729455335,0.2555815080641564,0.23270271633470108
C015017,59,80860.6577268569,31,3,140.99668597135923,5,0.3897200674748461,0.06309572039280253,362,1,0,0.0,0.01250554065234701,0.07466233238848123,0.06215679173613422
C016279,33,25175.28381932567,46,5,114.78533731541152,17,0.145301931007816,0.2522419030815254,342,0,0,0.0,0.010723024535914108,0.10721051312548051,0.0964874885895664
C017625,33,113482.29380323176,12,3,155.53324081890275,8,0.13992525168301348,0.09224471447034761,310,1,0,0.0,0.015275485833781278,0.06816859198775974,0.05289310615397846
C005378,45,54696.413873872014,3,2,132.46237177128617,6,0.5122239641500432,0.19704997045755618,178,0,0,0.0,0.0288622729803007,0.16771834252082646,0.13885606954052576
C017440,29,110195.63303394958,45,11,130.83579403882675,24,0.38206518982175447,0.17591325606602345,118,0,0,0.0,0.06351124410702329,0.15323499449768063,0.08972375039065734
C007661,20,36667.081277947145,35,2,112.58309378284282,3,0.1195125512138964,0.021086890880367075,64,1,0,0.0,0.03833612041538479,0.08530281699368031,0.04696669657829552
C019258,58,158189.57435121204,6,1,78.03971138185656,0,0.11367623799168289,0.48220360384893746,293,0,0,0.0,0.015862502157810505,0.14736381318538702,0.1315013110275765
C016812,32,41698.85059342042,42,8,83.1057303714238,16,0.10669367133491926,0.4285849540653903,275,1,0,0.0,0.018743938017702154,0.18348209432881138,0.16473815631110922
C008214,68,46166.5102903078,11,3,82.3497103439245,10,0.21045563760062047,0.36690495789390726,135,0,0,0.0,0.03119740802815429,0.02775941311736657,-0.0034379949107877193
C005749,59,52112.52370038787,13,1,74.53895427115475,1,0.24332895621972375,0.03240676479396837,51,1,0,0.0,0.04414784808675155,0.1389768762109592,0.09482902812420765
C010282,44,36492.06557530611,2,1,75.68746720233933,2,0.355703395640265,0.10290810444345773,115,0,0,0.0,0.03198025102240989,0.14209959214272375,0.11011934112031385
C011579,32,23353.051223482496,47,7,169.00232582020794,13,0.3222979152910315,0.38996634621346715,57,0,0,0.0,0.05087783692641978,0.1732155461553582,0.12233770922893841
C010422,42,60128.939541510284,34,3,94.57131635597136,5,0.14623192336956153,0.6396268142955652,139,1,0,0.0,0.031219644413932823,0.17710050722800447,0.14588086281407164
C005761,38,133861.40297773798,54,6,80.01846514867272,16,0.4992402478014228,0.013464294474246628,52,1,0,0.0,0.07492248519320294,0.19811103266956354,0.1231885474763606
C001902,49,52906.617675680536,4,2,102.29270443213663,11,0.2531561047577415,0.17450043979123692,246,0,0,0.0,0.018125906670173397,0.1418143766729999,0.1236884700028265
C005358,65,176003.96429604548,59,7,126.90735636539175,13,0.4641469860326656,0.7381085715800131,263,0,0,0.0,0.029851044123443186,0.0675327084953985,0.03768166437195531
C012308,24,25799.141338624693,27,0,76.19039787590958,2,0.17733564137116004,0.01695119946350965,147,1,0,0.0,0.0223425037463792,0.09285927933138874,0.07051677558500954
C001490,63,91814.00111996934,45,4,99.58952690590829,11,0.1803259542166106,0.5460162023873812,101,1,0,0.0,0.04338494144649285,0.034243946878284574,-0.009140994568208279
C011720,41,54683.60275416496,37,3,108.03296893554257,9,0.49720281810355976,0.013738319301781363,244,1,0,0.0,0.021806691984565786,0.11526569852518267,0.0934590065406169
C013151,47,48931.93988865535,46,5,82.91430163350088,10,0.04740889681807662,0.43083558819476825,86,1,0,0.0,0.04067508492889549,0.17882725518105766,0.13815217025216217
C009359,20,65921.56131794427,48,3,144.4736093201356,4,0.1617193911440346,0.43681872641383684,228,1,0,0.0,0.02075790440205904,0.15466620742021167,0.13390830301815262
C010353,58,66180.00643802017,12,1,112.88122550530026,8,0.19120640801478203,0.32739559866015566,191,1,0,0.0,0.02290282784689619,0.10093761634554492,0.07803478849864873
C014165,48,26886.35414413011,41,7,163.89740862418904,21,0.48970084787083823,0.4223246200870769,70,0,0,0.0,0.05318988059331871,0.21387553716037816,0.16068565656705946
C009611,44,30842.672841296673,22,4,52.18444438487055,7,0.14984990038273194,0.42444211202812787,219,0,1,58.91846781468434,0.019518140896300374,0.15686320012078103,0.13734505922448065
C015144,59,30457.48144391843,34,7,98.87231404405773,17,0.10148899457128621,0.5674813200029447,259,1,0,0.0,0.018103266145450672,0.15569663225403135,0.1375933661085807
C005346,60,177252.39141401555,26,6,115.49904712944388,17,0.2081143931811689,0.0435473694953455,25,0,0,0.0,0.07814423610895639,0.1717973782927295,0.09365314218377312
C004266,42,104152.09675327342,32,3,59.33927211219766,11,0.21406131439561624,0.04804634656604674,40,0,0,0.0,0.0575296775920501,0.17587491513430292,0.11834523754225282
C005187,46,93118.7645221663,11,2,54.87280624548981,5,0.22436329048471626,0.09834347736085691,236,0,0,0.0,0.020970444034666844,0.06903870464697687,0.048068260612310024
C019617,22,100577.48561346,42,5,138.515715599335,12,0.33925351848177526,0.0006736304506271479,342,1,0,0.0,0.01551071169207875,0.11925036929082539,0.10373965759874663
C015270,61,26058.739932573662,2,1,102.9348347818367,6,0.18179204591093112,0.08133886483830653,265,1,0,0.0,0.013197559462598695,0.0,-0.013197559462598695
C010615,53,52897.428563117785,37,10,115.389194994012,19,0.22826941753432745,0.10627045670788494,130,1,0,0.0,0.04632686543701639,0.14255923086154448,0.0962323654245281
C007709,59,63327.54510942995,29,7,140.5460641446836,12,0.30959961600551106,0.11089567328100143,260,1,0,0.0,0.023023645066538836,0.11694545233952564,0.0939218072729868
C017141,52,,54,6,69.57675794668728,15,0.3217372872214113,0.7402874764915326,23,1,0,0.0,0.07086289790915173,0.2508503739269406,0.17998747601778886
C002580,53,31924.355574511446,45,3,71.27907366387626,8,0.06445605228011514,0.3971813694329043,167,1,1,65.72882015310698,0.02314628246432262,0.1457556661953384,0.12260938373101576
C005558,42,59880.43640284107,36,4,36.06755589486078,8,0.20731154421677708,0.14802558928951903,142,0,0,0.0,0.03323734718568219,0.15060536987546308,0.11736802268978089
C003726,66,43642.64238658423,37,5,143.52095901306632,13,0.2700096778312238,0.3271059125372942,245,0,0,0.0,0.020488447910824995,0.02797612163391527,0.007487673723090275
C019597,34,26724.079857519293,56,7,33.05905905255271,8,0.18463295063438115,0.3125961765889303,141,0,0,0.0,0.0326733928037817,0.1671342924070616,0.1344608996032799
C001035,36,140363.84269080588,17,2,71.5222190532597,4,0.5218953427460311,0.2685662859107426,318,0,0,0.0,0.0175911895244802,0.16527846962651832,0.14768728010203813
C000981,43,101109.49464236276,38,6,54.78571902745148,9,0.23208300040256014,0.03748305667080287,235,0,0,0.0,0.02613181829340502,0.09962793902713828,0.07349612073373325
C014087,25,79888.86899024918,10,0,97.22965366880486,0,0.3481871563562286,0.42002331143354654,43,1,0,0.0,0.04986978588305808,0.2138478180330856,0.16397803215002754
C008518,45,62690.77006862201,3,0,122.64831839941635,2,0.30141672411852005,0.04984672957888526,279,0,0,0.0,0.014787816604513662,0.122926291043693,0.10813847443917934
C001816,30,147380.55849196765,37,3,115.34074289372117,4,0.12434725522957496,0.09827034056919913,84,0,0,0.0,0.047805557651096384,0.13529407414502612,0.08748851649392973
C013554,42,38115.635704123175,7,6,83.68854668153395,14,0.16661855154059715,0.290551886278098,355,0,0,0.0,0.011589822730936174,0.08995967992086898,0.0783698571899328
C010560,21,37699.11146062112,37,5,105.62040458354667,8,0.10973941461342157,0.07554721861113421,335,1,0,0.0,0.011813744117611482,0.0829582392459792,0.07114449512836772
C017191,35,122511.04527370016,59,5,96.28330091671033,13,0.6226005028360267,0.14837698482192405,74,1,0,0.0,0.06726606516267818,0.19215485454082393,0.12488878937814575
C006221,64,103527.41544778207,50,8,63.842399248244895,12,0.45924511067876245,0.14187976335289862,105,1,0,0.0,0.060097113052736295,0.04775631201790152,-0.012340801034834772
C006836,28,32273.302829200624,53,6,77.99469744353445,12,0.48015680523714416,0.14590596528163094,286,0,0,0.0,0.018388355802320993,0.1557273702333997,0.1373390144310787
C013823,59,45440.10173174192,12,3,136.40646250675897,10,0.5006196924948527,0.1958279880156933,66,1,0,0.0,0.04979251226946805,0.18835092163599076,0.13855840936652272
C010916,58,50264.69183832346,15,1,120.45710095071695,2,0.25367201911155257,0.35553054914555393,5,1,0,0.0,0.054831000224538226,0.1741652848428205,0.11933428461828229
C018994,69,46599.256555757864,37,10,68.37712603449414,23,0.273664401436364,0.05432045602983074,215,1,0,0.0,0.03070166717830585,0.0,-0.03070166717830585
C005307,28,45962.65560746644,43,4,138.33710969383145,8,0.42005664207189175,0.08228889393321935,185,0,0,0.0,0.02842055379829794,0.15134473376971508,0.12292417997141714
C010954,35,62424.56996052772,18,2,93.02500058381325,7,0.06050754737800501,0.2964846291830794,300,1,0,0.0,0.013056083293243462,0.12255536381617242,0.10949928052292895
C007898,38,60933.20410255757,35,5,90.22172034140536,14,0.2181705644876361,0.8049609785206253,186,0,0,0.0,0.028432892832975263,0.2358072146476394,0.20737432181466414
C005703,49,82623.38283611847,4,2,128.1662492523907,5,0.17544405665102303,0.3386474851871789,116,1,0,0.0,0.03585274072443115,0.13978114915083836,0.10392840842640721
C012556,63,90007.39972043122,59,8,103.53256269792405,16,0.48567873399039674,0.054950971497471905,216,0,0,0.0,0.03490532338611856,0.0,-0.03490532338611856
C013445,47,61402.86771960584,52,6,93.34796563553701,15,0.1736071734881493,0.014424059674613606,349,0,0,0.0,0.013162809169411926,0.08807584879273057,0.07491303962331865
C018043,48,109079.21105985173,31,2,113.77376850957275,4,0.1077867066853922,0.045555085388477454,297,0,0,0.0,0.015140937445388875,0.06204966619956878,0.04690872875417991
C000209,61,122689.36401144417,37,3,107.46341263127131,8,0.15877930340271254,0.20685697147073825,199,0,0,0.0,0.026959661303112937,0.0,-0.026959661303112937
C004200,58,,29,6,170.80546458054636,15,0.06073228448024896,0.40888091924868875,344,0,0,0.0,0.014235711305774593,0.15867154839744874,0.14443583709167415
C017103,69,143226.17828354397,23,1,151.31914911754725,2,0.2864925943856576,0.1313945670688456,101,0,0,0.0,0.043054763336771315,0.012903830423834976,-0.03015093291293634
C000937,49,37459.77290360983,34,7,85.5534408220332,14,0.3929890075653889,0.08077109202263999,41,0,0,0.0,0.062020880913924985,0.16170190286417496,0.09968102195024997
C006389,63,32846.46044482889,38,3,132.93812754199098,4,0.06538003246830301,0.2395472377188488,48,0,0,0.0,0.041433635836365584,0.0,-0.041433635836365584
C006837,45,62705.78708420541,45,4,101.14954711902891,9,0.4551452076522391,0.14881013018318548,254,0,0,0.0,0.021942539001020642,0.148269153697508,0.12632661469648737
C000120,56,113046.714616175,11,3,119.13945328443137,5,0.25502383713029947,0.0913101281832009,325,0,0,0.0,0.015003826983208632,0.12146777423702733,0.10646394725381869
C017811,32,61090.95016813049,10,2,94.80455101641344,1,0.056299106703090886,0.13170620345492448,38,1,0,0.0,0.04645146597105166,0.15288648008221833,0.10643501411116668
C009991,44,66436.80379056052,6,1,160.70853414268063,3,0.5784967086677607,0.3539381282608048,151,0,0,0.0,0.03360473293801888,0.17792608585119335,0.14432135291317447
C007607,59,81832.2866466309,19,3,121.79570582817041,10,0.19281579951081174,0.03273774475458506,241,0,0,0.0,0.02063203777298578,0.09708729138562903,0.07645525361264326
C007291,40,74115.48991826891,55,7,32.98174056056797,20,0.11598859612783628,0.3831266944843832,225,1,0,0.0,0.025623562100716424,0.12668981614973762,0.1010662540490212
C018330,44,62634.85496760584,21,4,110.085420500188,7,0.5516726192616833,0.15627956177923574,103,0,0,0.0,0.047692950770911076,0.20377959543355598,0.1560866446626449
C007748,53,98281.95144763243,4,0,109.44051791514755,1,0.46086681483091885,0.28446341182934237,207,0,0,0.0,0.02485800863229257,0.13249880379829604,0.10764079516600347
C012823,50,,29,3,76.04022941619142,7,0.12164769678799346,0.012982664204446376,318,1,0,0.0,0.013214971381911085,0.060425522436550305,0.04721055105463922
C019002,28,83563.78333656829,47,4,124.78696603263788,7,0.3609547830159464,0.02814232503904096,338,0,0,0.0,0.01467530370200532,0.08769676935942015,0.07302146565741484
C005519,49,122674.04893598665,21,2,118.00944698195818,8,0.20706446957451288,0.40910663001329245,127,1,0,0.0,0.037256298939200856,0.18998329993154056,0.1527270009923397
C016181,31,30906.397865627943,15,1,81.42742248579266,2,0.1578605978281026,0.2961102555040789,285,0,0,0.0,0.012221260092608932,0.10533149726894855,0.09311023717633962
C008360,58,48454.897809583825,20,1,99.45807660441342,2,0.45772830015232085,0.42299470750573065,249,0,0,0.0,0.018479991981005275,0.1909516394886249,0.17247164750761962
C011730,21,121135.814043388,23,1,117.52579436167973,4,0.3566131962968517,0.03964678587218487,311,1,0,0.0,0.015524103508041474,0.15317685042117163,0.13765274691313015
C014071,54,81875.24189042805,32,5,131.65297532152485,12,0.3238808062227383,0.0702721379198735,310,0,0,0.0,0.017302933131215815,0.13456711345785302,0.11726418032663721
C014554,26,55877.45535743141,25,2,49.40890916931977,9,0.5301016626801542,0.08451538043178825,1,1,0,0.0,0.06800656217540996,0.14122552030073124,0.07321895812532128
C004817,57,60315.26014677842,24,3,56.06866261075733,10,0.12341961180654329,0.008340133013524844,87,0,0,0.0,0.039704452395181285,0.09109952153653167,0.051395069141350384
C004744,25,60703.81891812323,42,5,160.47656834282853,16,0.05708102363457951,0.2741406170930327,70,1,0,0.0,0.04597190081354381,0.13714958297799534,0.09117768216445153
C007795,43,97221.72984713002,46,5,93.78497647764442,4,0.11358962739716869,0.22575847613070696,248,0,0,0.0,0.021876756784810228,0.1345524125536961,0.11267565576888587
C002142,58,94607.38331080182,18,4,61.957827585124015,9,0.3273550329640591,0.011053746620050424,253,1,0,0.0,0.022449535776476227,0.0969361286468709,0.07448659287039468
C002394,50,192931.29617246598,32,2,83.41035283867018,6,0.32819169530510583,0.31535171475155827,342,0,0,0.0,0.015129824182574097,0.1315848208740097,0.1164549966914356
C003459,46,81086.41356788823,5,1,38.26498079079496,2,0.2591340913847841,0.4696985936798689,100,1,0,0.0,0.03828225717202145,0.18703598666642007,0.14875372949439863
C018700,53,27566.19262558902,15,1,117.87284961782663,5,0.488121175450558,0.04275448184106881,76,0,0,0.0,0.03897702335727441,0.14225358001828506,0.10327655666101065
C014676,62,44915.08362654772,8,2,136.51847554156313,2,0.40025689352224153,0.39280824979259454,88,0,0,0.0,0.04064749318489445,0.07027038174568903,0.029622888560794584
C016950,50,44121.77121952,42,7,33.81999593595762,23,0.22124340398656933,0.31072034508682034,25,0,0,0.0,0.06360220559666992,0.19427438675483882,0.13067218115816892
C016061,53,49380.40545822071,31,5,59.395882717153356,8,0.1955591290992993,0.038633036045362945,329,1,0,0.0,0.013390691826759225,0.06863562481146811,0.05524493298470888
C019468,69,37593.671265661374,49,4,93.17606284490826,12,0.13593837270992917,0.10510302907881508,278,0,0,0.0,0.015081823799954694,0.0,-0.015081823799954694
C010651,66,21350.771021618224,56,5,103.87003313115588,9,0.16900663001947216,0.4216659319197425,316,1,0,0.0,0.011941953826331623,0.0,-0.011941953826331623
C012219,35,,6,0,64.81724396296337,4,0.08808640581392779,0.025412073359123915,147,0,0,0.0,0.02432397518413322,0.08391223030081638,0.059588255116683156
C019908,24,,34,5,46.45883850446333,6,0.389013490546036,0.006125781236967177,293,0,0,0.0,0.017384404166762808,0.1028491748676454,0.0854647707008826
C004915,23,30590.426222160786,24,4,112.23857988146837,10,0.14315118761710072,0.08566554030148624,250,0,0,0.0,0.016680534957882506,0.12517014491975362,0.10848960996187111
C008414,65,64193.528190048906,47,7,60.654488067116624,10,0.10212712622284818,0.5992374134034107,350,0,0,0.0,0.013400653417317237,0.011867889000138297,-0.0015327644171789397
C010925,48,130449.16833973619,38,2,59.55139054328592,4,0.1767542198792369,0.08829693004597393,77,1,0,0.0,0.04720811191105185,0.10918270214549342,0.061974590234441566
C008050,47,79895.84988273111,37,3,95.4341697465068,6,0.19092060319225312,0.13364969494782414,74,0,0,0.0,0.046053689287014796,0.10341195141539353,0.05735826212837873
C014242,62,39672.431636043715,31,3,99.05048186807844,10,0.38854972769801716,0.07398793451646096,27,0,0,0.0,0.055357289067047386,0.0,-0.055357289067047386
C018106,27,40465.25295160481,4,4,127.7884430506813,12,0.4496637854953912,0.34407136563182766,259,0,0,0.0,0.019598983659489224,0.171199587803047,0.15160060414355778
C013357,24,56921.45239241895,11,1,134.220441625035,1,0.4652834876456612,0.007308071670632447,185,0,0,0.0,0.026174960742516143,0.12203412264519505,0.0958591619026789
C009729,32,72854.68584819986,22,2,99.1556956299582,4,0.12960786406591124,0.01446131618220596,203,0,0,0.0,0.022424809470167135,0.13168730291423075,0.10926249344406362
